start,end,summary,location,id,cache_timestamp,calendar_id
2024-12-30 12:45:00,2024-12-30 15:00:00,DIY Home Project,Home,1413,2025-07-06 17:54:00.000000,Errands
2024-12-30 15:00:00,2024-12-30 17:15:00,Book Club Meeting,Library,1414,2025-07-06 17:54:00.000000,Social
2024-12-30 17:15:00,2024-12-30 18:30:00,Sprint Planning,Team Space,1415,2025-07-06 17:54:00.000000,Productivity
2024-12-30 19:00:00,2024-12-30 19:30:00,Car Maintenance,Auto Shop,1416,2025-07-06 17:54:00.000000,Errands
2024-12-30 19:30:00,2024-12-30 20:15:00,Souk/Market Visit,Jaffa Flea Market,1417,2025-07-06 17:54:00.000000,Shopping
2024-12-30 21:15:00,2024-12-30 22:15:00,Podcast Listening,Commute,1418,2025-07-06 17:54:00.000000,Entertainment
2024-12-30 22:15:00,2024-12-30 23:30:00,Strategic Planning Meeting,Office,1419,2025-07-06 17:54:00.000000,Productivity
2024-12-31 07:00:00,2024-12-31 08:00:00,Performance Review Prep,Office,1420,2025-07-06 17:54:00.000000,Productivity
2024-12-31 08:30:00,2024-12-31 11:00:00,Outdoor Run,Park,1421,2025-07-06 17:54:00.000000,Fitness
2024-12-31 11:00:00,2024-12-31 13:15:00,Museum Visit,Museum,1422,2025-07-06 17:54:00.000000,Entertainment
2024-12-31 13:15:00,2024-12-31 13:45:00,Trivia Quiz Night,Pub,1423,2025-07-06 17:54:00.000000,Social
2024-12-31 13:45:00,2024-12-31 16:15:00,Goal Review,Home,1424,2025-07-06 17:54:00.000000,Personal Growth
2024-12-31 16:15:00,2024-12-31 17:15:00,Project Debrief,Office,1425,2025-07-06 17:54:00.000000,Productivity
2024-12-31 17:15:00,2024-12-31 18:30:00,Gardening,Home,1426,2025-07-06 17:54:00.000000,Personal Growth
2024-12-31 18:45:00,2024-12-31 21:00:00,Quick Errands,Local Shops,1427,2025-07-06 17:54:00.000000,Errands
2024-12-31 21:00:00,2024-12-31 21:30:00,Project Debrief,Office,1428,2025-07-06 17:54:00.000000,Productivity
2024-12-31 22:30:00,2024-12-31 23:00:00,Bug Fixing,Home,1429,2025-07-06 17:54:00.000000,Productivity
2025-01-01 07:30:00,2025-01-01 09:30:00,Social Gathering,Bar,1430,2025-07-06 17:54:00.000000,Social
2025-01-01 10:30:00,2025-01-01 12:00:00,Client Presentation,Conference Center,1431,2025-07-06 17:54:00.000000,Productivity
2025-01-01 12:00:00,2025-01-01 13:00:00,User Feedback Session,Office,1432,2025-07-06 17:54:00.000000,Productivity
2025-01-01 14:00:00,2025-01-01 16:30:00,Karaoke Night,Karaoke Bar,1433,2025-07-06 17:54:00.000000,Entertainment
2025-01-01 16:30:00,2025-01-01 17:45:00,Language Lesson,Online,1434,2025-07-06 17:54:00.000000,Personal Growth
2025-01-01 17:45:00,2025-01-01 18:45:00,Art Class,Community Center,1435,2025-07-06 17:54:00.000000,Personal Growth
2025-01-01 19:30:00,2025-01-01 21:30:00,Reading Hour,Library,1436,2025-07-06 17:54:00.000000,Personal Growth
2025-01-01 22:30:00,2025-01-01 23:59:00,Reading Hour,Park,1437,2025-07-06 17:54:00.000000,Personal Growth
2025-01-02 09:15:00,2025-01-02 10:00:00,Reading Hour,Home,1438,2025-07-06 17:54:00.000000,Personal Growth
2025-01-02 10:15:00,2025-01-02 12:15:00,Project Debrief,Office,1439,2025-07-06 17:54:00.000000,Productivity
2025-01-02 12:15:00,2025-01-02 12:45:00,Beach Day,Beach,1440,2025-07-06 17:54:00.000000,Entertainment
2025-01-02 12:45:00,2025-01-02 14:00:00,Journal Reflection,Park,1441,2025-07-06 17:54:00.000000,Personal Growth
2025-01-02 14:00:00,2025-01-02 14:30:00,Book Club Meeting,Library,1442,2025-07-06 17:54:00.000000,Social
2025-01-02 14:30:00,2025-01-02 16:30:00,Bookstore Browsing,Bookstore,1443,2025-07-06 17:54:00.000000,Shopping
2025-01-02 17:15:00,2025-01-02 18:45:00,Coffee with Colleague,Office Kitchen,1444,2025-07-06 17:54:00.000000,Social
2025-01-02 19:15:00,2025-01-02 21:00:00,Client Presentation,Client Office,1445,2025-07-06 17:54:00.000000,Productivity
2025-01-02 21:00:00,2025-01-02 22:15:00,Outdoor Run,Running Trail,1446,2025-07-06 17:54:00.000000,Fitness
2025-01-02 22:15:00,2025-01-02 23:30:00,Board Game Night,Friends' Place,1447,2025-07-06 17:54:00.000000,Entertainment
2025-01-03 08:15:00,2025-01-03 10:15:00,Learning a New Skill,Home,1448,2025-07-13 18:46:36.039233,Personal Growth
2025-01-03 18:45:00,2025-01-03 20:30:00,Bug Fixing,Home,1449,2025-07-13 18:46:36.039229,Productivity
2025-01-04 09:45:00,2025-01-04 10:15:00,Task Prioritization,Home,1450,2025-07-06 17:54:00.000000,Productivity
2025-01-04 10:15:00,2025-01-04 12:00:00,DIY Home Project,Home,1451,2025-07-06 17:54:00.000000,Errands
2025-01-04 12:00:00,2025-01-04 13:45:00,Task Prioritization,Home,1452,2025-07-06 17:54:00.000000,Productivity
2025-01-04 13:45:00,2025-01-04 14:45:00,Team Sports (Basketball/Soccer),Sports Court,1453,2025-07-06 17:54:00.000000,Fitness
2025-01-04 15:15:00,2025-01-04 17:15:00,Bill Payments,Home,1454,2025-07-06 17:54:00.000000,Errands
2025-01-04 17:15:00,2025-01-04 19:15:00,User Feedback Session,Office,1455,2025-07-06 17:54:00.000000,Productivity
2025-01-04 19:15:00,2025-01-04 20:15:00,Cycling Tour,Bike Trail,1456,2025-07-06 17:54:00.000000,Fitness
2025-01-04 20:15:00,2025-01-04 20:45:00,Dentist Appointment,Dental Clinic,1457,2025-07-06 17:54:00.000000,Errands
2025-01-04 21:30:00,2025-01-04 22:00:00,Data Analysis,Research Lab,1458,2025-07-06 17:54:00.000000,Productivity
2025-01-04 22:00:00,2025-01-04 23:45:00,Creative Writing,Library,1459,2025-07-06 17:54:00.000000,Personal Growth
2025-01-05 09:00:00,2025-01-05 10:45:00,Street Food Tour,City Streets,1460,2025-07-13 18:46:36.039237,Social
2025-01-05 12:30:00,2025-01-05 16:15:00,Coffee with Colleague,Café,1461,2025-07-13 18:46:36.039246,Social
2025-01-05 15:30:00,2025-01-05 17:00:00,Music Practice,Home,1462,2025-07-13 18:46:36.039242,Personal Growth
2025-01-06 09:00:00,2025-01-06 11:00:00,Virtual Meetup,Online,1463,2025-07-06 17:54:00.000000,Social
2025-01-06 12:00:00,2025-01-06 12:30:00,Journal Reflection,Home,1464,2025-07-06 17:54:00.000000,Personal Growth
2025-01-06 12:45:00,2025-01-06 13:15:00,Project Debrief,Online,1465,2025-07-06 17:54:00.000000,Productivity
2025-01-06 13:15:00,2025-01-06 14:45:00,Book Club Meeting,Café,1466,2025-07-06 17:54:00.000000,Social
2025-01-06 14:45:00,2025-01-06 15:15:00,Team Standup,Office,1467,2025-07-06 17:54:00.000000,Productivity
2025-01-06 16:00:00,2025-01-06 18:30:00,Social Gathering,Home,1468,2025-07-06 17:54:00.000000,Social
2025-01-06 19:30:00,2025-01-06 20:00:00,Code Review,Online,1469,2025-07-06 17:54:00.000000,Productivity
2025-01-06 20:00:00,2025-01-06 21:30:00,Project Debrief,Online,1470,2025-07-06 17:54:00.000000,Productivity
2025-01-06 21:30:00,2025-01-06 23:59:00,Sprint Planning,Online,1471,2025-07-06 17:54:00.000000,Productivity
2025-01-07 07:45:00,2025-01-07 09:45:00,Tech Conference,Online,1472,2025-07-06 17:54:00.000000,Personal Growth
2025-01-07 09:45:00,2025-01-07 11:45:00,Project Debrief,Office,1473,2025-07-06 17:54:00.000000,Productivity
2025-01-07 11:45:00,2025-01-07 12:30:00,Bug Fixing,Home,1474,2025-07-06 17:54:00.000000,Productivity
2025-01-07 13:15:00,2025-01-07 15:00:00,Dry Cleaning Pickup,Dry Cleaners,1475,2025-07-06 17:54:00.000000,Errands
2025-01-07 15:00:00,2025-01-07 17:30:00,Haircut Appointment,Salon,1476,2025-07-06 17:54:00.000000,Errands
2025-01-07 18:00:00,2025-01-07 19:30:00,Hardware Repair,Repair Shop,1477,2025-07-06 17:54:00.000000,Errands
2025-01-07 19:30:00,2025-01-07 20:30:00,Deep Work Session,Home,1478,2025-07-06 17:54:00.000000,Productivity
2025-01-07 20:30:00,2025-01-07 22:30:00,Client Follow-up,Online,1479,2025-07-06 17:54:00.000000,Productivity
2025-01-07 22:30:00,2025-01-07 23:15:00,Training Session,Online,1480,2025-07-06 17:54:00.000000,Personal Growth
2025-01-08 08:15:00,2025-01-08 12:00:00,Journaling,Home,1481,2025-07-13 18:46:36.039250,Personal Growth
2025-01-08 16:15:00,2025-01-08 19:00:00,Marketing Campaign Planning,Office,1482,2025-07-13 18:46:36.039254,Productivity
2025-01-09 09:30:00,2025-01-09 12:00:00,Gardening,Garden,1483,2025-07-06 17:54:00.000000,Personal Growth
2025-01-09 12:00:00,2025-01-09 13:45:00,Electronics Shopping,Online,1484,2025-07-06 17:54:00.000000,Shopping
2025-01-09 13:45:00,2025-01-09 15:00:00,Karaoke Night,Karaoke Bar,1485,2025-07-06 17:54:00.000000,Entertainment
2025-01-09 15:45:00,2025-01-09 18:15:00,Family Dinner,Restaurant,1486,2025-07-06 17:54:00.000000,Social
2025-01-09 18:15:00,2025-01-09 19:00:00,Family Dinner,Grandparents' Home,1487,2025-07-06 17:54:00.000000,Social
2025-01-09 19:00:00,2025-01-09 21:30:00,Puzzle Evening,Café,1488,2025-07-06 17:54:00.000000,Entertainment
2025-01-09 21:30:00,2025-01-09 23:30:00,Networking Event,Bar,1489,2025-07-06 17:54:00.000000,Social
2025-01-10 08:15:00,2025-01-10 10:45:00,Dinner with Friends,Restaurant,1490,2025-07-06 17:54:00.000000,Social
2025-01-10 10:45:00,2025-01-10 13:00:00,Grocery Shopping,Farmer's Market,1491,2025-07-06 17:54:00.000000,Shopping
2025-01-10 13:00:00,2025-01-10 14:15:00,Dinner with Friends,Home,1492,2025-07-06 17:54:00.000000,Social
2025-01-10 14:45:00,2025-01-10 16:30:00,Coffee with Colleague,Café,1493,2025-07-06 17:54:00.000000,Social
2025-01-10 16:30:00,2025-01-10 18:30:00,Volunteer Work,Community Center,1494,2025-07-06 17:54:00.000000,Social
2025-01-10 19:00:00,2025-01-10 20:45:00,Outdoor Run,Beach Promenade,1495,2025-07-06 17:54:00.000000,Fitness
2025-01-10 20:45:00,2025-01-10 23:15:00,Tech Gadget Shopping,Online,1496,2025-07-06 17:54:00.000000,Shopping
2025-01-11 08:00:00,2025-01-11 10:00:00,Networking Event,Online,1497,2025-07-06 17:54:00.000000,Social
2025-01-11 10:15:00,2025-01-11 10:45:00,Performance Review Prep,Home,1498,2025-07-06 17:54:00.000000,Productivity
2025-01-11 10:45:00,2025-01-11 11:45:00,Report Drafting,Library,1499,2025-07-06 17:54:00.000000,Productivity
2025-01-11 11:45:00,2025-01-11 14:00:00,Networking Event,Online,1500,2025-07-06 17:54:00.000000,Social
2025-01-11 14:00:00,2025-01-11 14:45:00,Bug Fixing,Home,1501,2025-07-06 17:54:00.000000,Productivity
2025-01-11 14:45:00,2025-01-11 15:45:00,Sales Call,Online,1502,2025-07-06 17:54:00.000000,Productivity
2025-01-11 16:30:00,2025-01-11 17:30:00,Guided Stretching,Studio,1503,2025-07-06 17:54:00.000000,Fitness
2025-01-11 17:30:00,2025-01-11 20:00:00,Family Dinner,Grandparents' Home,1504,2025-07-06 17:54:00.000000,Social
2025-01-11 20:45:00,2025-01-11 23:00:00,Deep Work Session,Quiet Café,1505,2025-07-06 17:54:00.000000,Productivity
2025-01-12 17:15:00,2025-01-12 20:45:00,Training Session,Online,1506,2025-07-13 18:46:36.039262,Personal Growth
2025-01-12 19:30:00,2025-01-12 21:15:00,Sporting Event,Sports Bar,1507,2025-07-13 18:46:36.039258,Entertainment
2025-01-13 09:00:00,2025-01-13 11:15:00,Souk/Market Visit,Carmel Market,1508,2025-07-06 17:54:00.000000,Shopping
2025-01-13 11:15:00,2025-01-13 13:15:00,Sprint Planning,Office,1509,2025-07-06 17:54:00.000000,Productivity
2025-01-13 13:30:00,2025-01-13 15:00:00,Outdoor Run,Running Trail,1510,2025-07-06 17:54:00.000000,Fitness
2025-01-13 15:00:00,2025-01-13 17:00:00,Dentist Appointment,Dental Clinic,1511,2025-07-06 17:54:00.000000,Errands
2025-01-13 17:00:00,2025-01-13 17:45:00,Project Debrief,Online,1512,2025-07-06 17:54:00.000000,Productivity
2025-01-13 17:45:00,2025-01-13 19:45:00,Concert/Show,Outdoor Amphitheater,1513,2025-07-06 17:54:00.000000,Entertainment
2025-01-13 20:00:00,2025-01-13 21:30:00,Report Drafting,Office,1514,2025-07-06 17:54:00.000000,Productivity
2025-01-13 22:00:00,2025-01-13 23:15:00,Haircut Appointment,Salon,1515,2025-07-06 17:54:00.000000,Errands
2025-01-14 13:45:00,2025-01-14 17:30:00,Project Debrief,Meeting Room,1516,2025-07-13 18:46:36.039270,Productivity
2025-01-14 17:30:00,2025-01-14 20:45:00,HR Interview,Office,1517,2025-07-13 18:46:36.039266,Productivity
2025-01-15 09:30:00,2025-01-15 11:15:00,Meal Planning,Home,1518,2025-07-06 17:54:00.000000,Productivity
2025-01-15 11:15:00,2025-01-15 12:15:00,Streaming Series Binge,Home,1519,2025-07-06 17:54:00.000000,Entertainment
2025-01-15 12:15:00,2025-01-15 13:15:00,Social Gathering,Home,1520,2025-07-06 17:54:00.000000,Social
2025-01-15 13:45:00,2025-01-15 15:30:00,Learning a New Skill,Home,1521,2025-07-06 17:54:00.000000,Personal Growth
2025-01-15 15:30:00,2025-01-15 18:00:00,Haircut Appointment,Salon,1522,2025-07-06 17:54:00.000000,Errands
2025-01-15 19:00:00,2025-01-15 20:30:00,Quarterly Goal Setting,Office,1523,2025-07-06 17:54:00.000000,Productivity
2025-01-15 20:30:00,2025-01-15 22:30:00,Dinner with Friends,Bar,1524,2025-07-06 17:54:00.000000,Social
2025-01-15 22:30:00,2025-01-15 23:59:00,Team Brainstorm,Co-working Space,1525,2025-07-06 17:54:00.000000,Productivity
2025-01-16 07:15:00,2025-01-16 09:00:00,Art Class,Community Center,1526,2025-07-06 17:54:00.000000,Personal Growth
2025-01-16 09:00:00,2025-01-16 11:30:00,Souk/Market Visit,Carmel Market,1527,2025-07-06 17:54:00.000000,Shopping
2025-01-16 11:30:00,2025-01-16 13:30:00,Client Presentation,Conference Center,1528,2025-07-06 17:54:00.000000,Productivity
2025-01-16 13:45:00,2025-01-16 16:15:00,Q&A Session,Online,1529,2025-07-06 17:54:00.000000,Productivity
2025-01-16 16:15:00,2025-01-16 17:30:00,DIY Home Project,Home,1530,2025-07-06 17:54:00.000000,Errands
2025-01-16 17:30:00,2025-01-16 19:30:00,Vendor Meeting,Online,1531,2025-07-06 17:54:00.000000,Productivity
2025-01-16 19:30:00,2025-01-16 20:30:00,Gardening,Garden,1532,2025-07-06 17:54:00.000000,Personal Growth
2025-01-16 20:30:00,2025-01-16 23:00:00,Project Debrief,Meeting Room,1533,2025-07-06 17:54:00.000000,Productivity
2025-01-17 09:15:00,2025-01-17 10:00:00,Online Course Study,Library,1534,2025-07-06 17:54:00.000000,Personal Growth
2025-01-17 10:15:00,2025-01-17 12:15:00,Puzzle Evening,Home,1535,2025-07-06 17:54:00.000000,Entertainment
2025-01-17 12:15:00,2025-01-17 13:45:00,Documentation Creation,Home,1536,2025-07-06 17:54:00.000000,Productivity
2025-01-17 14:15:00,2025-01-17 15:15:00,Podcast Listening,Park,1537,2025-07-06 17:54:00.000000,Entertainment
2025-01-17 15:15:00,2025-01-17 15:45:00,Online Course Study,Library,1538,2025-07-06 17:54:00.000000,Personal Growth
2025-01-17 15:45:00,2025-01-17 18:15:00,Quarterly Goal Setting,Off-site Venue,1539,2025-07-06 17:54:00.000000,Productivity
2025-01-17 18:15:00,2025-01-17 20:15:00,Budget Review,Office,1540,2025-07-06 17:54:00.000000,Productivity
2025-01-17 21:15:00,2025-01-17 23:00:00,Q&A Session,Online,1541,2025-07-06 17:54:00.000000,Productivity
2025-01-18 09:00:00,2025-01-18 10:30:00,Picking up Prescriptions,Pharmacy,1542,2025-07-06 17:54:00.000000,Errands
2025-01-18 10:30:00,2025-01-18 12:15:00,Budget Review,Home,1543,2025-07-06 17:54:00.000000,Productivity
2025-01-18 12:15:00,2025-01-18 14:15:00,Souk/Market Visit,Jaffa Flea Market,1544,2025-07-06 17:54:00.000000,Shopping
2025-01-18 14:15:00,2025-01-18 16:00:00,Book Club Meeting,Home,1545,2025-07-06 17:54:00.000000,Social
2025-01-18 16:00:00,2025-01-18 16:30:00,Pilates Class,Pilates Studio,1546,2025-07-06 17:54:00.000000,Fitness
2025-01-18 16:30:00,2025-01-18 17:45:00,Goal Review,Café,1547,2025-07-06 17:54:00.000000,Personal Growth
2025-01-18 17:45:00,2025-01-18 19:30:00,Zumba Class,Gym,1548,2025-07-06 17:54:00.000000,Fitness
2025-01-18 19:30:00,2025-01-18 20:00:00,Lunch Break,Park Bench,1549,2025-07-06 17:54:00.000000,Social
2025-01-18 20:15:00,2025-01-18 21:00:00,Art Class,Online,1550,2025-07-06 17:54:00.000000,Personal Growth
2025-01-18 21:45:00,2025-01-18 22:45:00,Picking up Prescriptions,Pharmacy,1551,2025-07-06 17:54:00.000000,Errands
2025-01-18 22:45:00,2025-01-18 23:59:00,Strategic Planning Meeting,Off-site Venue,1552,2025-07-06 17:54:00.000000,Productivity
2025-01-19 08:00:00,2025-01-19 10:15:00,Data Analysis,Research Lab,1553,2025-07-06 17:54:00.000000,Productivity
2025-01-19 10:15:00,2025-01-19 11:45:00,Team Sports (Basketball/Soccer),Park,1554,2025-07-06 17:54:00.000000,Fitness
2025-01-19 11:45:00,2025-01-19 13:30:00,Quick Errands,Shopping Center,1555,2025-07-06 17:54:00.000000,Errands
2025-01-19 13:30:00,2025-01-19 14:45:00,Fitness Class,Community Center,1556,2025-07-06 17:54:00.000000,Fitness
2025-01-19 14:45:00,2025-01-19 15:45:00,Swimming Laps,Pool,1557,2025-07-06 17:54:00.000000,Fitness
2025-01-19 15:45:00,2025-01-19 18:15:00,Bill Payments,Bank,1558,2025-07-06 17:54:00.000000,Errands
2025-01-19 18:15:00,2025-01-19 19:30:00,Weekly Review & Planning,Office,1559,2025-07-06 17:54:00.000000,Productivity
2025-01-19 20:00:00,2025-01-19 22:30:00,Team Sports (Basketball/Soccer),Sports Court,1560,2025-07-06 17:54:00.000000,Fitness
2025-01-19 22:30:00,2025-01-19 23:59:00,Strategic Planning Meeting,Hotel Conference Room,1561,2025-07-06 17:54:00.000000,Productivity
2025-01-20 08:00:00,2025-01-20 08:30:00,Movie Night,Cinema,1562,2025-07-06 17:54:00.000000,Entertainment
2025-01-20 08:30:00,2025-01-20 10:45:00,Lunch Break,Restaurant,1563,2025-07-06 17:54:00.000000,Social
2025-01-20 10:45:00,2025-01-20 12:45:00,Coffee with Mentor,Café,1564,2025-07-06 17:54:00.000000,Social
2025-01-20 12:45:00,2025-01-20 13:30:00,Dentist Appointment,Dental Clinic,1565,2025-07-06 17:54:00.000000,Errands
2025-01-20 13:30:00,2025-01-20 15:45:00,Pet Vet Appointment,Vet Clinic,1566,2025-07-06 17:54:00.000000,Errands
2025-01-20 15:45:00,2025-01-20 17:00:00,Client Presentation,Client Office,1567,2025-07-06 17:54:00.000000,Productivity
2025-01-20 17:00:00,2025-01-20 18:45:00,Journaling,Home,1568,2025-07-06 17:54:00.000000,Personal Growth
2025-01-20 19:45:00,2025-01-20 21:30:00,Music Practice,Home,1569,2025-07-06 17:54:00.000000,Personal Growth
2025-01-20 22:30:00,2025-01-20 23:59:00,Journal Reflection,Park,1570,2025-07-06 17:54:00.000000,Personal Growth
2025-01-21 09:15:00,2025-01-21 10:45:00,Post Office Visit,Post Office,1571,2025-07-06 17:54:00.000000,Errands
2025-01-21 10:45:00,2025-01-21 11:45:00,Grocery Shopping,Farmer's Market,1572,2025-07-06 17:54:00.000000,Shopping
2025-01-21 11:45:00,2025-01-21 14:15:00,Learning a New Skill,Workshop Space,1573,2025-07-06 17:54:00.000000,Personal Growth
2025-01-21 14:45:00,2025-01-21 16:15:00,Weekend Getaway Planning,Home,1574,2025-07-06 17:54:00.000000,Entertainment
2025-01-21 16:15:00,2025-01-21 17:30:00,Souk/Market Visit,Jaffa Flea Market,1575,2025-07-06 17:54:00.000000,Shopping
2025-01-21 17:30:00,2025-01-21 19:15:00,Personal Training,Gym,1576,2025-07-06 17:54:00.000000,Fitness
2025-01-21 19:15:00,2025-01-21 21:45:00,Puzzle Evening,Home,1577,2025-07-06 17:54:00.000000,Entertainment
2025-01-21 22:00:00,2025-01-21 23:59:00,Meal Planning,Kitchen,1578,2025-07-06 17:54:00.000000,Fitness
2025-01-22 07:45:00,2025-01-22 10:00:00,Outdoor Run,Park,1579,2025-07-13 18:46:36.039282,Fitness
2025-01-22 12:00:00,2025-01-22 13:30:00,Journal Reflection,Home,1580,2025-07-13 18:46:36.039275,Personal Growth
2025-01-22 14:30:00,2025-01-22 16:45:00,User Feedback Session,Office,1581,2025-07-13 18:46:36.039279,Productivity
2025-01-22 15:45:00,2025-01-22 17:00:00,Street Food Tour,City Streets,1582,2025-07-13 18:46:36.039286,Social
2025-01-23 07:15:00,2025-01-23 08:15:00,Social Gathering,Home,1583,2025-07-06 17:54:00.000000,Social
2025-01-23 08:15:00,2025-01-23 10:15:00,Karaoke Night,Karaoke Bar,1584,2025-07-06 17:54:00.000000,Entertainment
2025-01-23 10:15:00,2025-01-23 11:45:00,Tech Conference,Online,1585,2025-07-06 17:54:00.000000,Personal Growth
2025-01-23 12:15:00,2025-01-23 13:00:00,Code Review,Office,1586,2025-07-06 17:54:00.000000,Productivity
2025-01-23 13:00:00,2025-01-23 15:30:00,Bug Fixing,Home,1587,2025-07-06 17:54:00.000000,Productivity
2025-01-23 15:45:00,2025-01-23 16:30:00,Post Office Visit,Post Office,1588,2025-07-06 17:54:00.000000,Errands
2025-01-23 17:15:00,2025-01-23 18:15:00,Coffee with Colleague,Café,1589,2025-07-06 17:54:00.000000,Social
2025-01-23 18:15:00,2025-01-23 19:45:00,Meditation Session,Home,1590,2025-07-06 17:54:00.000000,Fitness
2025-01-23 19:45:00,2025-01-23 21:30:00,Home Organization,Home,1591,2025-07-06 17:54:00.000000,Errands
2025-01-23 22:30:00,2025-01-23 23:15:00,Group Workout,Gym,1592,2025-07-06 17:54:00.000000,Fitness
2025-01-24 09:15:00,2025-01-24 11:30:00,Trivia Quiz Night,Pub,1593,2025-07-06 17:54:00.000000,Social
2025-01-24 11:45:00,2025-01-24 13:00:00,Concert/Show,Outdoor Amphitheater,1594,2025-07-06 17:54:00.000000,Entertainment
2025-01-24 13:15:00,2025-01-24 14:00:00,Concert/Show,Outdoor Amphitheater,1595,2025-07-06 17:54:00.000000,Entertainment
2025-01-24 14:00:00,2025-01-24 14:45:00,Goal Review,Home,1596,2025-07-06 17:54:00.000000,Personal Growth
2025-01-24 14:45:00,2025-01-24 17:15:00,Goal Review,Café,1597,2025-07-06 17:54:00.000000,Personal Growth
2025-01-24 18:15:00,2025-01-24 19:00:00,Dentist Appointment,Dental Clinic,1598,2025-07-06 17:54:00.000000,Errands
2025-01-24 19:00:00,2025-01-24 21:00:00,Music Practice,Music School,1599,2025-07-06 17:54:00.000000,Personal Growth
2025-01-24 22:00:00,2025-01-24 23:59:00,Cycling Tour,Roads,1600,2025-07-06 17:54:00.000000,Fitness
2025-01-25 09:30:00,2025-01-25 12:30:00,Coding Challenge,Home,1601,2025-07-13 18:46:36.039291,Personal Growth
2025-01-25 13:45:00,2025-01-25 14:45:00,Souk/Market Visit,Carmel Market,1602,2025-07-13 18:46:36.039295,Entertainment
2025-01-26 07:15:00,2025-01-26 09:00:00,Board Game Night,Café,1603,2025-07-06 17:54:00.000000,Entertainment
2025-01-26 09:30:00,2025-01-26 10:30:00,Electronics Shopping,Electronics Store,1604,2025-07-06 17:54:00.000000,Shopping
2025-01-26 10:30:00,2025-01-26 11:00:00,Task Prioritization,Home,1605,2025-07-06 17:54:00.000000,Productivity
2025-01-26 11:45:00,2025-01-26 12:45:00,Data Analysis,Office,1606,2025-07-06 17:54:00.000000,Productivity
2025-01-26 13:45:00,2025-01-26 16:00:00,Networking Event,Event Hall,1607,2025-07-06 17:54:00.000000,Social
2025-01-26 16:00:00,2025-01-26 17:30:00,Guided Stretching,Studio,1608,2025-07-06 17:54:00.000000,Fitness
2025-01-26 18:15:00,2025-01-26 20:15:00,Volunteer Work,Local Charity,1609,2025-07-06 17:54:00.000000,Social
2025-01-26 20:15:00,2025-01-26 21:45:00,Feature Development,Office,1610,2025-07-06 17:54:00.000000,Productivity
2025-01-26 22:45:00,2025-01-26 23:15:00,Vendor Meeting,Vendor Site,1611,2025-07-06 17:54:00.000000,Productivity
2025-01-27 08:00:00,2025-01-27 10:00:00,Data Analysis,Home,1612,2025-07-06 17:54:00.000000,Productivity
2025-01-27 10:00:00,2025-01-27 11:00:00,Picking up Prescriptions,Pharmacy,1613,2025-07-06 17:54:00.000000,Errands
2025-01-27 11:00:00,2025-01-27 13:00:00,Cycling Tour,Bike Trail,1614,2025-07-06 17:54:00.000000,Fitness
2025-01-27 13:45:00,2025-01-27 15:00:00,Client Follow-up,Online,1615,2025-07-06 17:54:00.000000,Productivity
2025-01-27 15:00:00,2025-01-27 17:00:00,Training Session,Office,1616,2025-07-06 17:54:00.000000,Personal Growth
2025-01-27 17:00:00,2025-01-27 18:15:00,Picking up Prescriptions,Pharmacy,1617,2025-07-06 17:54:00.000000,Errands
2025-01-27 18:15:00,2025-01-27 19:30:00,Tech Gadget Shopping,Electronics Store,1618,2025-07-06 17:54:00.000000,Shopping
2025-01-27 19:30:00,2025-01-27 22:00:00,Tech Conference,Convention Center,1619,2025-07-06 17:54:00.000000,Personal Growth
2025-01-27 22:00:00,2025-01-27 23:59:00,Post Office Visit,Post Office,1620,2025-07-06 17:54:00.000000,Errands
2025-01-28 09:45:00,2025-01-28 12:15:00,Electronics Shopping,Electronics Store,1621,2025-07-06 17:54:00.000000,Shopping
2025-01-28 12:15:00,2025-01-28 14:15:00,Post Office Visit,Post Office,1622,2025-07-06 17:54:00.000000,Errands
2025-01-28 14:15:00,2025-01-28 16:00:00,Skill Workshop,Community Center,1623,2025-07-06 17:54:00.000000,Personal Growth
2025-01-28 16:00:00,2025-01-28 17:45:00,Morning Yoga & Meditation,Home,1624,2025-07-06 17:54:00.000000,Fitness
2025-01-28 17:45:00,2025-01-28 19:30:00,Language Lesson,Online,1625,2025-07-06 17:54:00.000000,Personal Growth
2025-01-28 19:45:00,2025-01-28 20:30:00,Bookstore Browsing,Bookstore,1626,2025-07-06 17:54:00.000000,Shopping
2025-01-28 21:00:00,2025-01-28 21:30:00,Gym Class,Gym,1627,2025-07-06 17:54:00.000000,Fitness
2025-01-28 21:30:00,2025-01-28 22:00:00,Quick Errands,Shopping Center,1628,2025-07-06 17:54:00.000000,Errands
2025-01-28 22:00:00,2025-01-28 22:30:00,Journaling,Home,1629,2025-07-06 17:54:00.000000,Personal Growth
2025-01-29 07:15:00,2025-01-29 08:45:00,Gym Session,Gym,1630,2025-07-06 17:54:00.000000,Fitness
2025-01-29 08:45:00,2025-01-29 09:45:00,Vendor Meeting,Vendor Site,1631,2025-07-06 17:54:00.000000,Productivity
2025-01-29 10:45:00,2025-01-29 12:15:00,Picking up Prescriptions,Pharmacy,1632,2025-07-06 17:54:00.000000,Errands
2025-01-29 12:45:00,2025-01-29 14:30:00,Hardware Repair,Repair Shop,1633,2025-07-06 17:54:00.000000,Errands
2025-01-29 15:15:00,2025-01-29 16:30:00,Journaling,Café,1634,2025-07-06 17:54:00.000000,Personal Growth
